Date,Open,High,Low,Close,Adj Close,Volume,Log_Return
2004-10-01,3.27327299118042,3.3593590259552,3.2257258892059326,3.3178179264068604,3.314014434814453,302497200,0.022733567083810403
2004-10-04,3.3846349716186523,3.4251749515533447,3.3541040420532227,3.379879951477051,3.3760054111480713,260455284,0.018532875787743288
2004-10-05,3.3698699474334717,3.466717004776001,3.3093090057373047,3.4627130031585693,3.4587433338165283,299464236,0.024212195229373044
2004-10-06,3.4421920776367188,3.464715003967285,3.4034030437469482,3.4304299354553223,3.426497459411621,267628104,-0.009366787842523655
2004-10-07,3.4264259338378906,3.5005009174346924,3.4171669483184814,3.4747250080108643,3.4707417488098145,282301416,0.012829742563561968
2004-10-08,3.471471071243286,3.495495080947876,3.428929090499878,3.4466969966888428,3.4427456855773926,221390388,-0.00809896131363622
2004-10-11,3.4284279346466064,3.474975109100342,3.349600076675415,3.38488507270813,3.381004810333252,209442348,-0.018096426331212924
2004-10-12,3.3643639087677,3.4436941146850586,3.3383378982543945,3.4384379386901855,3.4344961643218994,233310456,0.015697326811001302
2004-10-13,3.5865869522094727,3.592341899871826,3.5055060386657715,3.5260260105133057,3.5219838619232178,395324280,0.02515418005853657
2004-10-14,3.5287790298461914,3.563062906265259,3.4674670696258545,3.553554058074951,3.549480438232422,208842948,0.0077767850726921635
2004-10-15,3.6268770694732666,3.641140937805176,3.5523018836975098,3.606355905532837,3.602221727371216,263895840,0.014749572264392613
2004-10-18,3.5835840702056885,3.733733892440796,3.5337839126586914,3.7327330112457275,3.7284538745880127,280726992,0.034442858082087774
2004-10-19,3.766266107559204,3.8138139247894287,3.687437057495117,3.702202081680298,3.697957992553711,362197440,-0.008212876318706569
2004-10-20,3.704453945159912,3.728477954864502,3.49349308013916,3.515765905380249,3.511735439300537,454453092,-0.05167040203107586
2004-10-21,3.613614082336426,3.757006883621216,3.544044017791748,3.7382380962371826,3.733952760696411,582996420,0.06135700536829612
2004-10-22,4.267767906188965,4.508759021759033,4.106105804443359,4.315064907073975,4.310118198394775,1474200324,0.14349796345537277
2004-10-25,4.414413928985596,4.8656158447265625,4.318068027496338,4.689690113067627,4.684313774108887,1309257432,0.08325413968457006
2004-10-26,4.663163185119629,4.8208208084106445,4.504505157470703,4.5495500564575195,4.544334411621094,891391716,-0.03033816692002438
2004-10-27,4.572573184967041,4.742743015289307,4.54879903793335,4.653903961181641,4.648568630218506,533725740,0.02267808952665001
2004-10-28,4.6716718673706055,4.864614963531494,4.6446452140808105,4.837337017059326,4.831791400909424,593278128,0.038657937315318025
2004-10-29,4.977227210998535,5.003754138946533,4.76977014541626,4.770771026611328,4.765301704406738,845653500,-0.013856433587559053
2004-11-01,4.843594074249268,4.946697235107422,4.786537170410156,4.905655860900879,4.900032043457031,488507004,0.02788086416366478
2004-11-02,4.97447395324707,4.986236095428467,4.8383378982543945,4.876626968383789,4.871036529541016,453398148,-0.005935010924131333
2004-11-03,4.959458827972412,5.045044898986816,4.773523807525635,4.796546936035156,4.791048526763916,554992452,-0.016557515172449376
2004-11-04,4.7157158851623535,4.764764785766602,4.5883378982543945,4.622121810913086,4.616823196411133,575807616,-0.037042404609385064
2004-11-05,4.554053783416748,4.562061786651611,4.217967987060547,4.237987995147705,4.233129501342773,792530676,-0.08676523892166095
2004-11-08,4.277527809143066,4.390389919281006,4.23923921585083,4.318068027496338,4.313117980957031,447224328,0.018719459195011466
2004-11-09,4.356856822967529,4.3843841552734375,4.135886192321777,4.22172212600708,4.216882228851318,442125432,-0.02256495483314117
2004-11-10,4.271020889282227,4.317317008972168,4.162412166595459,4.2007012367248535,4.19588565826416,425334240,-0.004991659056882015
2004-11-11,4.232481956481934,4.598348140716553,4.1934428215026855,4.580080032348633,4.574829578399658,598820580,0.08646499980751772
2004-11-12,4.635385036468506,4.749750137329102,4.439438819885254,4.5545549392700195,4.549333572387695,669174156,-0.005588654520612499
2004-11-15,4.515766143798828,4.71271276473999,4.4732232093811035,4.626376152038574,4.621072769165039,475583940,0.015646055328224516
2004-11-16,4.44194221496582,4.491240978240967,4.275024890899658,4.3178181648254395,4.312868118286133,835859304,-0.06902365285844925
2004-11-17,4.229730129241943,4.44194221496582,4.229228973388672,4.316816806793213,4.311868190765381,724590684,-0.00023193986543891835
2004-11-18,4.26151180267334,4.364864826202393,4.147397041320801,4.19269323348999,4.187886714935303,664518816,-0.029174976438094507
2004-11-19,4.23173189163208,4.253754138946533,4.1671671867370605,4.23923921585083,4.234379291534424,350421228,0.011040518989499544
2004-11-22,4.115866184234619,4.241742134094238,4.036787033081055,4.131631851196289,4.126895427703857,494233272,-0.025711372632388513
2004-11-23,4.203453063964844,4.275024890899658,4.1666669845581055,4.192192077636719,4.1873860359191895,496035468,0.014551315727873361
2004-11-24,4.374875068664551,4.434685230255127,4.3170671463012695,4.373373031616211,4.368359565734863,610628760,0.0423108061419403
2004-11-26,4.3993988037109375,4.505255222320557,4.387386798858643,4.48923921585083,4.484092712402344,258944796,0.026148675562861663
2004-11-29,4.513514041900635,4.5783281326293945,4.442192077636719,4.530780792236328,4.5255866050720215,426237336,0.009211037238916213
2004-11-30,4.522272109985352,4.579579830169678,4.51076078414917,4.554053783416748,4.548832893371582,307692000,0.005123492760733816
2004-12-01,4.553302764892578,4.5670671463012695,4.493243217468262,4.503503799438477,4.498341083526611,314249436,-0.011162061815630456
2004-12-02,4.502001762390137,4.54229211807251,4.468217849731445,4.4894890785217285,4.484342575073242,250185564,-0.003116811600420741
2004-12-03,4.503252983093262,4.531031131744385,4.444444179534912,4.514514923095703,4.509339809417725,234533232,0.005558840047707923
2004-12-06,4.482732772827148,4.522021770477295,4.404904842376709,4.4116621017456055,4.406604766845703,249909840,-0.023046232080085678
2004-12-07,4.404404163360596,4.409409046173096,4.268017768859863,4.290040016174316,4.285121917724609,274561164,-0.027955451596001782
2004-12-08,4.263012886047363,4.346345901489258,4.222472190856934,4.253754138946533,4.24887752532959,301370328,-0.008494140832244777
2004-12-09,4.2605109214782715,4.341842174530029,4.21596622467041,4.340089797973633,4.335114479064941,305853840,0.02009311883185872
2004-12-10,4.340089797973633,4.376376152038574,4.286537170410156,4.295546054840088,4.290621757507324,172515312,-0.010316353988842371
2004-12-13,4.308558940887451,4.333834171295166,4.240489959716797,4.2655158042907715,4.260625839233398,192551256,-0.007015572183231439
2004-12-14,4.2792792320251465,4.474975109100342,4.24424409866333,4.47172212600708,4.466595649719238,443092464,0.04721048501601844
2004-12-15,4.454204082489014,4.5217719078063965,4.4209208488464355,4.498999118804932,4.493841648101807,458381160,0.006081356474822701
2004-12-16,4.428177833557129,4.5167670249938965,4.403152942657471,4.416165828704834,4.411103248596191,342569088,-0.018583093934577025
2004-12-17,4.423422813415527,4.517016887664795,4.418168067932129,4.50650691986084,4.501340866088867,295152552,0.020250474482228456
2004-12-20,4.5545549392700195,4.716216087341309,4.551301002502441,4.630129814147949,4.62482213973999,392986620,0.027062570776028482
2004-12-21,4.662412166595459,4.701702117919922,4.589590072631836,4.598348140716553,4.593076705932617,220431348,-0.006887766159011359
2004-12-22,4.602101802825928,4.675926208496094,4.579830169677734,4.662161827087402,4.656817436218262,156123720,0.013782112797046655
2004-12-23,4.690940856933594,4.719719886779785,4.6546549797058105,4.702201843261719,4.696811199188232,144439416,0.008551624348435743
2004-12-27,4.733482837677002,4.837337017059326,4.732232093811035,4.802553176879883,4.7970476150512695,243919836,0.02111681204434227
2004-12-28,4.807558059692383,4.843594074249268,4.780029773712158,4.823823928833008,4.818294048309326,165666168,0.004419271411789478
2004-12-29,4.7992987632751465,4.842843055725098,4.7992987632751465,4.827326774597168,4.821793079376221,107016876,0.000725891870432639
2004-12-30,4.8290791511535645,4.9607110023498535,4.801051139831543,4.944944858551025,4.939276218414307,235935828,0.024072962431175987
2004-12-31,4.985735893249512,5.002001762390137,4.818819046020508,4.824574947357178,4.81904411315918,306433260,-0.02464317696377791
2005-01-03,4.939939975738525,5.096096038818359,4.891390800476074,5.0728230476379395,5.067007541656494,633134232,0.05017483967091886
2005-01-04,5.040040016174316,5.0783281326293945,4.841842174530029,4.867366790771484,4.861786842346191,549685764,-0.041344385952805415
2005-01-05,4.841091156005859,4.927426815032959,4.810561180114746,4.842593193054199,4.837041854858398,329134536,-0.005102729879999813
2005-01-06,4.881882190704346,4.902401924133301,4.69769811630249,4.718468189239502,4.713058948516846,415068516,-0.025966150190460946
2005-01-07,4.770771026611328,4.861111164093018,4.724224090576172,4.851100921630859,4.845539569854736,386129484,0.027721462594680016
2005-01-10,4.867366790771484,4.957457065582275,4.800550937652588,4.881381034851074,4.8757853507995605,301282416,0.006222505432489805
2005-01-11,4.895394802093506,4.94769811630249,4.834333896636963,4.8433427810668945,4.837790489196777,278069652,-0.007823039193489421
2005-01-12,4.863112926483154,4.903152942657471,4.767267227172852,4.8893890380859375,4.88378381729126,326784888,0.00946221501446191
2005-01-13,4.8893890380859375,4.939690113067627,4.856105804443359,4.8881378173828125,4.882534027099609,273702024,-0.00025593807686756276
2005-01-14,4.904904842376709,5.005255222320557,4.858108043670654,5.00425386428833,4.998517036437988,385226388,0.02347690707227007
2005-01-18,5.0292792320251465,5.130630970001221,4.971470832824707,5.102602958679199,5.0967535972595215,526377096,0.019462469993708213
2005-01-19,5.121370792388916,5.137638092041016,4.922673225402832,4.937437057495117,4.931777000427246,449857692,-0.03290441128648786
2005-01-20,4.817317008972168,4.911160945892334,4.804804801940918,4.852852821350098,4.847289562225342,359703936,-0.017279639687893738
2005-01-21,4.868368148803711,4.888888835906982,4.70770788192749,4.711711883544922,4.706310272216797,369965664,-0.029515443387032665
2005-01-24,4.7219719886779785,4.737987995147705,4.512513160705566,4.522522926330566,4.517338275909424,560347092,-0.040981291554345385
2005-01-25,4.55305290222168,4.560561180114746,4.4116621017456055,4.432432174682617,4.427350997924805,425941632,-0.020121550638524523
2005-01-26,4.486236095428467,4.739990234375,4.4832329750061035,4.735735893249512,4.730307102203369,491823684,0.06618867321417153
2005-01-27,4.723723888397217,4.726225852966309,4.634634971618652,4.706707000732422,4.701311111450195,264830904,-0.006148617322290108
2005-01-28,4.755255222320557,4.872372150421143,4.663163185119629,4.76326322555542,4.757802963256836,487839672,0.011944472026475132
2005-01-31,4.847096920013428,4.913914203643799,4.797798156738281,4.895394802093506,4.889782905578613,383484132,0.027361941938622944
2005-02-01,4.864364147186279,4.921421051025391,4.77052116394043,4.80230188369751,4.796796798706055,752806440,-0.01919956482030339
2005-02-02,5.394144058227539,5.425425052642822,5.096597194671631,5.154153823852539,5.148245334625244,1310660028,0.07070759524726701
2005-02-03,5.154904842376709,5.339590072631836,5.150400161743164,5.2767767906188965,5.270727634429932,519004476,0.02351249767862331
2005-02-04,5.166916847229004,5.198948860168457,5.070069789886475,5.114113807678223,5.108251094818115,592179228,-0.031311324229066045
2005-02-07,5.136637210845947,5.165164947509766,4.892642974853516,4.905655860900879,4.900032043457031,517897584,-0.041615333962130824
2005-02-08,4.928928852081299,5.0055060386657715,4.868117809295654,4.97097110748291,4.965272426605225,458740800,0.01322641808091504
2005-02-09,5.02402400970459,5.045044898986816,4.741240978240967,4.7942938804626465,4.788797855377197,686173140,-0.036188779024526024
2005-02-10,4.804053783416748,4.810060024261475,4.635886192321777,4.704204082489014,4.6988115310668945,758548692,-0.018969841318760325
2005-02-11,4.671171188354492,4.812812805175781,4.656405925750732,4.689690113067627,4.684313774108887,524115360,-0.0030900882356780426
2005-02-14,4.575826168060303,4.831831932067871,4.529530048370361,4.829579830169678,4.824043273925781,1540945512,0.02939296589476942
2005-02-15,4.844844818115234,5.001000881195068,4.831831932067871,4.885635852813721,4.880034923553467,1030280688,0.011539969169538668
2005-02-16,4.872372150421143,4.9882378578186035,4.862361907958984,4.96521520614624,4.9595232009887695,660630708,0.016157199832796783
2005-02-17,4.9507012367248535,4.998748779296875,4.925175189971924,4.952452182769775,4.946774959564209,416159424,-0.002573796825728311
2005-02-18,4.967718124389648,4.97597599029541,4.921421051025391,4.953703880310059,4.948025226593018,339096564,0.000252711049366544
2005-02-22,4.917417049407959,4.977477073669434,4.764514923095703,4.789039134979248,4.7835493087768555,538808652,-0.03380576224825164
2005-02-23,4.837337017059326,4.8668670654296875,4.721220970153809,4.853603839874268,4.848039627075195,622816560,0.013391695610142773
2005-02-24,4.588839054107666,4.751000881195068,4.560309886932373,4.7269768714904785,4.721558094024658,1031539428,-0.02643562983752619
2005-02-25,4.733482837677002,4.752752780914307,4.642392158508301,4.651401042938232,4.646068572998047,398541060,-0.016117385173249437
2005-02-28,4.6546549797058105,4.75150203704834,4.650900840759277,4.704453945159912,4.699060916900635,312423264,0.011341234113294671
2005-03-01,4.736987113952637,4.74849796295166,4.5545549392700195,4.656156063079834,4.650818347930908,372075552,-0.010319479317461631
2005-03-02,4.653402805328369,4.696445941925049,4.613614082336426,4.634133815765381,4.62882137298584,291128580,-0.0047409260313718265
2005-03-03,4.657907962799072,4.698448181152344,4.612361907958984,4.679930210113525,4.674565315246582,304039656,0.009833894910720776
2005-03-04,4.6721720695495605,4.685935974121094,4.631381034851074,4.652152061462402,4.646819114685059,270693036,-0.005953275996564197
2005-03-07,4.699199199676514,4.744744777679443,4.680429935455322,4.724975109100342,4.7195587158203125,346349304,0.015532371563663138
2005-03-08,4.732232093811035,4.751000881195068,4.628879070281982,4.634634971618652,4.629322052001953,321522156,-0.019304851874892892
2005-03-09,4.609859943389893,4.620871067047119,4.508509159088135,4.538288116455078,4.533085346221924,453961584,-0.021007567056108383
2005-03-10,4.52977991104126,4.534534931182861,4.439438819885254,4.504004001617432,4.498840808868408,437981580,-0.007583094789986
2005-03-11,4.5155158042907715,4.52827787399292,4.433183193206787,4.449449062347412,4.444348335266113,320810868,-0.012186496996109613
2005-03-14,4.46271276473999,4.46446418762207,4.318569183349609,4.379128932952881,4.374108791351318,445418136,-0.015930451444164967
2005-03-15,4.386887073516846,4.504505157470703,4.359610080718994,4.469719886779785,4.464595794677734,416467116,0.020475910656701398
2005-03-16,4.421922206878662,4.469719886779785,4.379630088806152,4.3943939208984375,4.3893561363220215,283967748,-0.016996121841332153
2005-03-17,4.432682991027832,4.495494842529297,4.3993988037109375,4.48673677444458,4.481593132019043,330093576,0.020796041560607843
2005-03-18,4.474724769592285,4.514514923095703,4.462212085723877,4.5055060386657715,4.500340938568115,283316400,0.0041745517483800275
2005-03-21,4.486236095428467,4.55880880355835,4.435686111450195,4.526526927947998,4.521337985992432,299048652,0.004654749891713418
2005-03-22,4.53403377532959,4.55305290222168,4.4507012367248535,4.46946907043457,4.464345455169678,225042732,-0.012685337489474785
2005-03-23,4.453703880310059,4.5105109214782715,4.453703880310059,4.478979110717773,4.473844528198242,193606200,0.0021255180051500716
2005-03-24,4.522021770477295,4.526025772094727,4.4844841957092285,4.485735893249512,4.480593681335449,148059792,0.0015074174267013759
2005-03-28,4.546546936035156,4.624625205993652,4.52827787399292,4.540040016174316,4.534835338592529,349170480,0.012033265335979792
2005-03-29,4.530780792236328,4.586586952209473,4.45620584487915,4.493743896484375,4.488592147827148,258661080,-0.010249641886653716
2005-03-30,4.52052116394043,4.540791034698486,4.4944939613342285,4.515766143798828,4.510589599609375,249194556,0.0048886767594253
2005-03-31,4.453203201293945,4.5392889976501465,4.4454450607299805,4.517267227172852,4.512088775634766,270473256,0.00033235422170912093
2005-04-01,4.548549175262451,4.5783281326293945,4.50425386428833,4.5055060386657715,4.500340938568115,247032720,-0.0026070022645506125
2005-04-04,4.503252983093262,4.637638092041016,4.5005011558532715,4.636887073516846,4.631571292877197,322732944,0.02874303878329322
2005-04-05,4.697947978973389,4.761260986328125,4.693943977355957,4.718968868255615,4.713559150695801,349118532,0.01754706385329361
2005-04-06,4.735735893249512,4.745995998382568,4.6941938400268555,4.735235214233398,4.729806900024414,209893896,0.0034410854444783816
2005-04-07,4.724224090576172,4.870369911193848,4.7207207679748535,4.848848819732666,4.843290328979492,387300312,0.023709918958947786
2005-04-08,4.847096920013428,4.882381916046143,4.791040897369385,4.806056022644043,4.800546646118164,204459336,-0.008864525960171224
2005-04-11,4.8320817947387695,4.874875068664551,4.812812805175781,4.835586071014404,4.830042839050293,216203580,0.0061255417738252495
2005-04-12,4.829830169677734,4.865365028381348,4.739990234375,4.853854179382324,4.848289966583252,292491216,0.0037707296894561792
2005-04-13,4.841591835021973,4.862863063812256,4.747998237609863,4.828077793121338,4.822543144226074,261969768,-0.005324649508990427
2005-04-14,4.836586952209473,4.863863945007324,4.757256984710693,4.791040897369385,4.785548686981201,245861892,-0.007700721858402124
2005-04-15,4.757256984710693,4.76326322555542,4.621120929718018,4.629630088806152,4.624322891235352,462632904,-0.03427072367528894
2005-04-18,4.619119167327881,4.701702117919922,4.591842174530029,4.678928852081299,4.673564910888672,261749988,0.010592235492541298
2005-04-19,4.737987995147705,4.804804801940918,4.7054548263549805,4.789790153503418,4.784299373626709,336862800,0.023417395201057397
2005-04-20,4.96946907043457,5.017518043518066,4.902653217315674,4.957457065582275,4.9517741203308105,617441940,0.03440631970284108
2005-04-21,5.0155158042907715,5.130129814147949,4.987987995147705,5.1106109619140625,5.104752063751221,709365924,0.03042603821051645
2005-04-22,5.578077793121338,5.6056060791015625,5.3618621826171875,5.400650978088379,5.3944597244262695,1326875796,0.05520053871527671
2005-04-25,5.450951099395752,5.624124050140381,5.4434428215026855,5.593843936920166,5.58743143081665,792806400,0.03514719829012754
2005-04-26,5.511011123657227,5.555555820465088,5.46271276473999,5.474224090576172,5.4679484367370605,690189120,-0.02161614904914799
2005-04-27,5.455204963684082,5.5267767906188965,5.423923969268799,5.5,5.49369478225708,410181408,0.004697545195116986
2005-04-28,5.492992877960205,5.557558059692383,5.448197841644287,5.491742134094238,5.485446453094482,346964688,-0.0015025584404465967
2005-04-29,5.553302764892578,5.561811923980713,5.450951099395752,5.5055060386657715,5.499194622039795,366441192,0.002503155615317451
2005-05-02,5.556807041168213,5.598097801208496,5.51076078414917,5.562812805175781,5.556435585021973,390305304,0.01035519113629737
2005-05-03,5.551802158355713,5.709458827972412,5.538538932800293,5.660409927368164,5.653921127319336,710496792,0.017392434372975045
2005-05-04,5.686436176300049,5.752752780914307,5.680681228637695,5.718217849731445,5.711662769317627,482856660,0.010160877190498463
2005-05-05,5.721220970153809,5.721220970153809,5.652653217315674,5.680180072784424,5.673668384552002,300083616,-0.006674256927530554
2005-05-06,5.7157158851623535,5.736987113952637,5.667417049407959,5.70620584487915,5.69966459274292,270285444,0.004571392117916506
2005-05-09,5.7057061195373535,5.718217849731445,5.641390800476074,5.656156063079834,5.649672031402588,221250528,-0.00880980660755626
2005-05-10,5.642392158508301,5.7007012367248535,5.623623847961426,5.7007012367248535,5.69416618347168,253578168,0.007844670564594447
2005-05-11,5.729979991912842,5.805305004119873,5.703954219818115,5.7880377769470215,5.781402587890625,458692848,0.015204144257837974
2005-05-12,5.776025772094727,5.8115620613098145,5.7107110023498535,5.723723888397217,5.717162132263184,357570072,-0.011173712514282962
2005-05-13,5.735235214233398,5.7830328941345215,5.688689231872559,5.73673677444458,5.730160236358643,296323380,0.0022709194721856935
2005-05-16,5.747747898101807,5.796296119689941,5.719970226287842,5.782032012939453,5.7754034996032715,227028744,0.007864637757637655
2005-05-17,5.76977014541626,5.842092037200928,5.76076078414917,5.8340840339660645,5.827395915985107,312043644,0.008962095284483605
2005-05-18,5.846096038818359,6.005255222320557,5.843843936920166,5.984984874725342,5.978123664855957,491987520,0.025536536291287795
2005-05-19,6.014514923095703,6.035284996032715,5.96271276473999,5.985485076904297,5.978623390197754,388271340,8.357268866923075e-05
2005-05-20,6.036285877227783,6.047798156738281,5.997247219085693,6.046296119689941,6.039364814758301,326213460,0.010108488444886838
2005-05-23,6.085084915161133,6.458959102630615,6.073823928833008,6.392642974853516,6.385314464569092,854676468,0.055701921020946406
2005-05-24,6.430429935455322,6.642642974853516,6.343843936920166,6.406405925750732,6.399061679840088,1160562276,0.00215062170771704
2005-05-25,6.324574947357178,6.531031131744385,6.272021770477295,6.5267767906188965,6.519294738769531,721593684,0.018614805544291714
2005-05-26,6.53053092956543,6.6006011962890625,6.463963985443115,6.486485958099365,6.479050159454346,541322136,-0.0061922919780696365
2005-05-27,6.518017768859863,6.657907962799072,6.487738132476807,6.6566572189331055,6.649026393890381,486876636,0.02589651023155691
2005-05-31,6.742492198944092,6.9669671058654785,6.740991115570068,6.938689231872559,6.930735111236572,888582528,0.04149544572250429
2005-06-01,7.087087154388428,7.329579830169678,7.057558059692383,7.207207202911377,7.198945045471191,1406260332,0.03796864056740313
2005-06-02,7.225474834442139,7.251751899719238,7.122121810913086,7.204705238342285,7.196445941925049,718245036,-0.0003472078538397424
2005-06-03,7.176927089691162,7.239739894866943,6.942192077636719,7.013514041900635,7.005474090576172,750540708,-0.026895452605557424
2005-06-06,7.066816806793213,7.351100921630859,7.052803039550781,7.280780792236328,7.272434234619141,900134964,0.03739924283820898
2005-06-07,7.434935092926025,7.497247219085693,7.264764785766602,7.335334777832031,7.326925754547119,971947080,0.007464943564622114
2005-06-08,7.328578948974609,7.337087154388428,6.95695686340332,6.995995998382568,6.98797607421875,1027007964,-0.04736506653327112
2005-06-09,7.125124931335449,7.219719886779785,7.021020889282227,7.164915084838867,7.156701564788818,656986356,0.023858224656926948
2005-06-10,7.181931972503662,7.1891889572143555,7.007507801055908,7.069570064544678,7.061465740203857,507356136,-0.013396543005609966
2005-06-13,7.002502918243408,7.1118621826171875,6.919919967651367,7.075826168060303,7.067714691162109,511615872,0.0008845427615681248
2005-06-14,6.97172212600708,7.0380377769470215,6.9507012367248535,6.9657158851623535,6.957730770111084,403272324,-0.01568382440762651
2005-06-15,6.881882190704346,6.939438819885254,6.692441940307617,6.8768768310546875,6.868993282318115,834488676,-0.01283578527035327
2005-06-16,6.863362789154053,6.96446418762207,6.833583831787109,6.942943096160889,6.934983730316162,497997504,0.009561161975364895
2005-06-17,6.981982231140137,7.014514923095703,6.904404163360596,7.014514923095703,7.006473541259766,416958624,0.010255800758372345
2005-06-20,6.909159183502197,7.198948860168457,6.800049781799316,7.174674987792969,7.166450023651123,840147012,0.022575900112777603
2005-06-21,7.208959102630615,7.264764785766602,7.131381034851074,7.203203201293945,7.194945812225342,604686708,0.003968353405683813
2005-06-22,7.248999118804932,7.315314769744873,7.223974227905273,7.239739894866943,7.231440544128418,418541040,0.005059463472102575
2005-06-23,7.207207202911377,7.377627849578857,7.169670104980469,7.25,7.2416887283325195,561693744,0.0014161892376673602
2005-06-24,7.27977991104126,7.457457065582275,7.246747016906738,7.438689231872559,7.430161476135254,710137152,0.02569318594540728
2005-06-27,7.479979991912842,7.619369029998779,7.353854179382324,7.610109806060791,7.601385593414307,711403884,0.02278294613763446
2005-06-28,7.664665222167969,7.738988876342773,7.557558059692383,7.557558059692383,7.54889440536499,760698540,-0.006929470913694503
2005-06-29,7.570069789886475,7.617116928100586,7.311060905456543,7.325325012207031,7.316927433013916,731216052,-0.03121060584995926
2005-06-30,7.365866184234619,7.480731010437012,7.283283233642578,7.361111164093018,7.352672576904297,603172224,0.004873370541682803
2005-07-01,7.383382797241211,7.413413047790527,7.237738132476807,7.288538932800293,7.2801833152771,368734896,-0.009907789534708607
2005-07-05,7.309810161590576,7.406907081604004,7.263012886047363,7.400149822235107,7.391666412353516,299460240,0.015197141060213379
2005-07-06,7.439939975738525,7.447446823120117,7.291791915893555,7.295294761657715,7.28693151473999,319691988,-0.01427065911010192
2005-07-07,7.241991996765137,7.402401924133301,7.219970226287842,7.395895957946777,7.387417316436768,426457116,0.013695658941985312
2005-07-08,7.413663864135742,7.444944858551025,7.358609199523926,7.413163185119629,7.404664993286133,298005696,0.0023319827183043637
2005-07-11,7.417417049407959,7.422421932220459,7.282783031463623,7.341091156005859,7.332675457000732,335276388,-0.009769738369171223
2005-07-12,7.342092037200928,7.367366790771484,7.28053092956543,7.301802158355713,7.293431758880615,234361404,-0.005366301739831117
2005-07-13,7.320069789886475,7.48848819732666,7.309810161590576,7.478979110717773,7.470405578613281,457058484,0.02397511145309244
