Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Log_Return,Volatility
2010-03-17 00:00:00-04:00,14.205418182927334,14.28415757955274,14.104182632335563,14.13692855834961,132731136,0.0,0.0,0.000636753319290696,0.19965820076985583
2010-03-18 00:00:00-04:00,14.11593106963143,14.208918222633264,14.071938018419704,14.157925605773926,71016912,0.0,0.0,0.001484160417068224,0.19765561179683497
2010-03-19 00:00:00-04:00,13.99794864654541,14.197919219021356,13.929958175613075,13.99794864654541,191576232,0.0,0.0,-0.011363787133866503,0.2015479673802644
2010-03-22 00:00:00-04:00,13.90071278965829,14.169172981744463,13.854968896717413,13.935457229614258,160031808,0.0,0.0,-0.004474321639284536,0.20152394006755675
2010-03-23 00:00:00-04:00,13.923959866240226,13.955704629238657,13.54801518746459,13.722989082336426,219831948,0.0,0.0,-0.015364010280279899,0.20949413546667678
2010-03-24 00:00:00-04:00,13.635751301973418,13.994198986579422,13.490523649300412,13.931208610534668,262345392,0.0,0.0,0.015059085454548532,0.20792663433782577
2010-03-25 00:00:00-04:00,13.973451723095536,14.29790464583536,13.96445364230905,14.069938659667969,157078764,0.0,0.0,0.009908964295162878,0.20715946652492462
2010-03-26 00:00:00-04:00,14.129679095783157,14.182671178131336,13.998448676215798,14.06518840789795,107740152,0.0,0.0,-0.0003376740971348074,0.20270317270817045
2010-03-29 00:00:00-04:00,14.072938399090155,14.115931240707248,14.01219706690054,14.059189796447754,124055820,0.0,0.0,-0.00042657736271174056,0.2029141150079912
2010-03-30 00:00:00-04:00,14.068688125695486,14.188670467981702,14.004947119369891,14.165674209594728,79036884,0.0,0.0,0.007545469011996473,0.20151162619767388
2010-03-31 00:00:00-04:00,14.12418009683313,14.24141329292414,14.068188335845118,14.175922393798828,121110768,0.0,0.0,0.0007231903547400116,0.19627222113342388
2010-04-01 00:00:00-04:00,14.281657498697616,14.334150431414592,14.136678469412365,14.21791648864746,84023892,0.0,0.0,0.0029579744846638363,0.19524204212973617
2010-04-05 00:00:00-04:00,14.270408925631722,14.369893631901808,14.22291514004602,14.27315902709961,75983940,0.0,0.0,0.0038778885444179156,0.18784123178466855
2010-04-06 00:00:00-04:00,14.23441381377793,14.270159417544916,14.132928686835276,14.203418731689451,82321596,0.0,0.0,-0.004898091015770425,0.1798356936378084
2010-04-07 00:00:00-04:00,14.18042268200027,14.216666486189617,14.044442688197044,14.08643627166748,103136760,0.0,0.0,-0.00827032353402337,0.18196658134854937
2010-04-08 00:00:00-04:00,14.08093685119634,14.244163519101878,13.999198729126151,14.185171127319336,77822100,0.0,0.0,0.0069847643023858265,0.18280703407957835
2010-04-09 00:00:00-04:00,14.18517093337249,14.217166225208317,14.09793356209927,14.15342617034912,82181736,0.0,0.0,-0.002240405191209295,0.15190299068472043
2010-04-12 00:00:00-04:00,14.181671946367636,14.347896382723055,14.15342601380177,14.316152572631836,94001904,0.0,0.0,0.011431723377206526,0.15478600446346444
2010-04-13 00:00:00-04:00,14.31115280415406,14.719843413801431,14.276158786798815,14.66710090637207,156335508,0.0,0.0,0.024218501727168957,0.17688570200318568
2010-04-14 00:00:00-04:00,14.749338259558382,14.806330231344386,14.59811125457941,14.722843170166016,135971892,0.0,0.0,0.0037932927322832243,0.14150840591287187
2010-04-15 00:00:00-04:00,14.802080304529008,14.94381007198449,14.7050951728696,14.880318641662598,270201528,0.0,0.0,0.010639198469105774,0.14449819760611482
2010-04-16 00:00:00-04:00,14.072938404925004,14.218166057798395,13.738737718494455,13.75173568725586,488930580,0.0,0.0,-0.07887439531945262,0.31688917449558557
2010-04-19 00:00:00-04:00,13.71673928317123,13.847721081486648,13.623004356144454,13.750484466552734,155604240,0.0,0.0,-9.09905234552409e-05,0.31676078227658677
2010-04-20 00:00:00-04:00,13.852219745044772,13.989449518677024,13.774480560974451,13.873966217041016,118976904,0.0,0.0,0.008940092553808145,0.31651454040195814
2010-04-21 00:00:00-04:00,13.909461045781816,14.004198090306549,13.801977514044175,13.855469703674316,95564340,0.0,0.0,-0.001334070852565544,0.31619494179538593
2010-04-22 00:00:00-04:00,13.797978783227732,13.810476646968246,13.581760025030391,13.6744966506958,131096772,0.0,0.0,-0.01314753948661072,0.31495292823664056
2010-04-23 00:00:00-04:00,13.679245963067592,13.730988261078942,13.554763622741635,13.622753143310549,83492424,0.0,0.0,-0.0037911195999391066,0.3102028228031747
2010-04-26 00:00:00-04:00,13.622253419383137,13.622752571837582,13.228310680846436,13.28905200958252,174577248,0.0,0.0,-0.024800880964121058,0.31793588818333396
2010-04-27 00:00:00-04:00,13.221812543476917,13.456277984547846,13.178818750518946,13.224562644958496,153634212,0.0,0.0,-0.004864632200530948,0.3178953975937169
2010-04-28 00:00:00-04:00,13.300550901603634,13.368790949598708,13.023841350648109,13.227811813354492,136107756,0.0,0.0,0.0002456617584525252,0.3179707438029939
2010-04-29 00:00:00-04:00,13.332297122715625,13.41053546427692,13.164820985901963,13.298050880432127,122233644,0.0,0.0,0.005295905513227185,0.3171337722684347
2010-04-30 00:00:00-04:00,13.27630487011293,13.440029736610477,13.134074994815483,13.14057445526123,97318584,0.0,0.0,-0.011912743987439883,0.31827845590430637
2010-05-03 00:00:00-04:00,13.160572368189191,13.321047985377309,13.125076339819447,13.263056755065918,74237688,0.0,0.0,0.009277752548530119,0.3206660018338618
2010-05-04 00:00:00-04:00,13.161071655608367,13.166570906175403,12.60340401989728,12.657395362854004,242808948,0.0,0.0,-0.0467408246879167,0.35270992589769834
2010-05-05 00:00:00-04:00,12.522665128536692,12.891111105489085,12.509916735985874,12.742133140563965,183104712,0.0,0.0,0.0066724145752046484,0.35531778185135643
2010-05-06 00:00:00-04:00,12.716885351185397,12.936103776963344,11.498315115937118,12.464922904968262,199803996,0.0,0.0,-0.021995540557007663,0.3599772960797835
2010-05-07 00:00:00-04:00,12.49741892760892,12.631149880411062,12.031486753774251,12.32669448852539,203356440,0.0,0.0,-0.011151337701348444,0.3573190544046585
2010-05-10 00:00:00-04:00,12.84736731106987,13.068585209045978,12.813122974789705,13.039339065551758,164954880,0.0,0.0,0.05620367572216707,0.41858636373292024
2010-05-11 00:00:00-04:00,12.889861926276524,12.995095460172784,12.703638046238911,12.724385261535645,132771096,0.0,0.0,-0.024450618293292165,0.42047339427052866
2010-05-12 00:00:00-04:00,12.799124675478495,12.799124675478495,12.548161483903666,12.632898330688477,153917928,0.0,0.0,-0.007215861863194328,0.4062321790913184
2010-05-13 00:00:00-04:00,12.910607284532302,13.048087592688686,12.75738081153968,12.770129203796388,132898968,0.0,0.0,0.010804397852946283,0.40931745626895033
2010-05-14 00:00:00-04:00,12.742382639543768,12.772878569951546,12.404432595233194,12.68639087677002,164475360,0.0,0.0,-0.006578953352280293,0.40440331491041315
2010-05-17 00:00:00-04:00,12.667643354170384,12.707137363108105,12.456923860125409,12.697388648986816,111640248,0.0,0.0,0.0008665197311364262,0.31082618840734977
2010-05-18 00:00:00-04:00,12.748131890441876,12.772377935437596,12.424928767089527,12.45742416381836,112906980,0.0,0.0,-0.01907959056966505,0.31490574417711514
2010-05-19 00:00:00-04:00,12.404682113654788,12.484170240755928,12.1917135645985,12.358939170837402,137690172,0.0,0.0,-0.00793714281855454,0.3110969985765831
2010-05-20 00:00:00-04:00,12.124973659726288,12.13772205196145,11.843264959697173,11.873510360717772,196335468,0.0,0.0,-0.04006972199993545,0.3327370941427275
2010-05-21 00:00:00-04:00,11.72478193595306,12.123223727215938,11.608299372580031,11.799520492553713,387244368,0.0,0.0,-0.006251004322374288,0.3320802873328573
2010-05-24 00:00:00-04:00,12.016488653959094,12.242955267660326,11.918253735401258,11.927251815795898,173650176,0.0,0.0,0.010766956039577993,0.33764783959135963
2010-05-25 00:00:00-04:00,11.702034310361986,11.93450123741522,11.59855066790964,11.925003051757812,120575304,0.0,0.0,-0.00018855777428470501,0.33138894106351624
2010-05-26 00:00:00-04:00,12.049984417247888,12.242205745474571,11.873259677393232,11.885008811950684,138884976,0.0,0.0,-0.0033594504404556936,0.33144670474665494
2010-05-27 00:00:00-04:00,12.1219737545931,12.305946682530235,12.024487564016969,12.259703636169434,112251636,0.0,0.0,0.031039914736857282,0.35408121593998376
2010-05-28 00:00:00-04:00,12.316694367263766,12.334442856700608,12.073229901601136,12.138970375061035,115676208,0.0,0.0,-0.009896787546755846,0.3531715036148725
2010-06-01 00:00:00-04:00,12.008990626798624,12.274701688991849,12.00124137968657,12.057482719421388,106565328,0.0,0.0,-0.0067355296575523325,0.35222737042659824
2010-06-02 00:00:00-04:00,12.165217629590012,12.344941101008567,12.034736884262042,12.332443237304688,101530368,0.0,0.0,0.022548011644399724,0.36145496795542353
2010-06-03 00:00:00-04:00,12.375936080388692,12.698139958238698,12.365688213269756,12.638148307800291,145881972,0.0,0.0,0.02448643192780104,0.3374185139829959
2010-06-04 00:00:00-04:00,12.491169851856212,12.729384657786431,12.415680659798085,12.46617317199707,156655188,0.0,0.0,-0.01370105351633151,0.339660556628461
2010-06-07 00:00:00-04:00,12.474672032877884,12.520915080673438,12.07698086925504,12.136221885681152,145162692,0.0,0.0,-0.026824304692731227,0.34380044956441663
2010-06-08 00:00:00-04:00,12.194462442496302,12.21920954547502,11.936750213889944,12.117724418640137,107296596,0.0,0.0,-0.001525316366685881,0.3419273660086662
2010-06-09 00:00:00-04:00,12.178715639152268,12.220209117978827,11.798271906267908,11.848763465881348,109050840,0.0,0.0,-0.022445695509876865,0.27952753196858127
2010-06-10 00:00:00-04:00,12.007489911510635,12.210710695291889,11.894257554501335,12.173465728759766,103012884,0.0,0.0,0.02703512959036842,0.29006438281328334
2010-06-11 00:00:00-04:00,12.060733309108606,12.215960199614454,12.0387363077735,12.210710525512695,71196732,0.0,0.0,0.0030548356711865656,0.2899673934683619
2010-06-14 00:00:00-04:00,12.360188848055088,12.360688953110628,12.077980041503906,12.077980041503906,81534384,0.0,0.0,-0.010929515109829091,0.28800247898838705
2010-06-15 00:00:00-04:00,12.075231080557788,12.50816774726473,12.05273492593775,12.447925567626951,170213616,0.0,0.0,0.03017002453637122,0.30905674814593503
2010-06-16 00:00:00-04:00,12.402432838264358,12.59815395087592,12.400932523112491,12.529913902282717,91480428,0.0,0.0,0.006564909604426598,0.31009663526192965
2010-06-17 00:00:00-04:00,12.584406496387516,12.644896346505965,12.41543099926211,12.500168800354004,79012908,0.0,0.0,-0.002376749312772335,0.30289114642879655
2010-06-18 00:00:00-04:00,12.5609086951361,12.584905163783828,12.451425699975552,12.49891757965088,114801084,0.0,0.0,-0.00010010131451596295,0.30146364569416984
2010-06-21 00:00:00-04:00,12.495668284177476,12.522414854160736,12.12047329121335,12.212209701538086,119220660,0.0,0.0,-0.02320580044527618,0.2775547778885471
2010-06-22 00:00:00-04:00,12.245705797894708,12.413180979531177,12.141470567788748,12.154468536376951,88699212,0.0,0.0,-0.004739363542052294,0.2770828999071329
2010-06-23 00:00:00-04:00,12.17046585373838,12.17046585373838,11.952248590000986,12.049483299255373,81082836,0.0,0.0,-0.0086751036560952,0.27699668677084094
2010-06-24 00:00:00-04:00,11.98974306573555,12.066981193453346,11.829765654847266,11.87575912475586,75668256,0.0,0.0,-0.014522505114720898,0.2818442770612951
2010-06-25 00:00:00-04:00,11.92475246651371,11.93950032627222,11.762276432935952,11.815268516540527,89718192,0.0,0.0,-0.005106637043021661,0.2821561024739359
2010-06-28 00:00:00-04:00,11.813019426333064,11.937000706763053,11.723532058034568,11.800271034240724,70421508,0.0,0.0,-0.0012701369184281916,0.2581434609253255
2010-06-29 00:00:00-04:00,11.584302757590429,11.612047632903144,11.276347596721372,11.354836463928224,139943916,0.0,0.0,-0.038478726877403904,0.28680908019476864
2010-06-30 00:00:00-04:00,11.3723324582989,11.444072288463236,11.116371077031252,11.122119903564451,143983872,0.0,0.0,-0.020707863870962448,0.2930087387805576
2010-07-01 00:00:00-04:00,11.1306176393155,11.208356823150943,10.839161189877188,10.985639572143556,140403456,0.0,0.0,-0.012346983004991118,0.2779515467045963
2010-07-02 00:00:00-04:00,11.038882720727834,11.055379519503502,10.898402734248789,10.912151336669922,77362560,0.0,0.0,-0.006711956623272738,0.2556489984802229
2010-07-06 00:00:00-04:00,11.098372887266274,11.19011025003032,10.8391613024044,10.900153160095217,102301596,0.0,0.0,-0.0011001293133960839,0.25520885566893725
2010-07-07 00:00:00-04:00,10.956144024802692,11.28059693299485,10.882904832525576,11.253350257873535,125062812,0.0,0.0,0.031889044495211565,0.2761669721056624
2010-07-08 00:00:00-04:00,11.337088150865355,11.431575618079204,11.239853439895075,11.41232681274414,106649244,0.0,0.0,0.01402818556442193,0.2828126063161612
2010-07-09 00:00:00-04:00,11.797271283531405,11.829765727853514,11.5678049901945,11.685537338256836,173086740,0.0,0.0,0.023657881654889416,0.2876280472574889
2010-07-12 00:00:00-04:00,11.807519039874684,11.98424377730244,11.7752741720858,11.894006729125977,133242624,0.0,0.0,0.017682684806485764,0.27794270958373035
2010-07-13 00:00:00-04:00,12.05448347831973,12.322943678030835,12.005240753910645,12.2282075881958,158892948,0.0,0.0,0.02771074330573037,0.2951818143445794
2010-07-14 00:00:00-04:00,12.245205801986828,12.343940829922069,12.159718318996068,12.28170108795166,124595280,0.0,0.0,0.0043650578547809495,0.2927466849725257
2010-07-15 00:00:00-04:00,12.291449438142816,12.365687889073142,12.06523144486026,12.348690032958984,194133672,0.0,0.0,0.005439549039613191,0.2733751321314832
2010-07-16 00:00:00-04:00,11.726282042840952,11.762276269756349,11.486316402220506,11.488566398620604,312679008,0.0,0.0,-0.072197672650806,0.36795359985779613
2010-07-19 00:00:00-04:00,11.523561970576068,11.73953020110408,11.43632364242542,11.652792930603027,181829988,0.0,0.0,0.01419357322035996,0.37338665584685243
2010-07-20 00:00:00-04:00,11.524060705461144,12.072980771670176,11.513313686073609,12.037985801696776,162017820,0.0,0.0,0.03252124585594758,0.3935136707610238
2010-07-21 00:00:00-04:00,12.098226993692045,12.14072163414146,11.884008662969208,11.935750007629396,131052816,0.0,0.0,-0.008529034826849692,0.3866741557516345
2010-07-22 00:00:00-04:00,12.078979996814086,12.222709234163563,12.060232249403658,12.118474006652832,85822092,0.0,0.0,0.015192966831320263,0.39045052833768523
2010-07-23 00:00:00-04:00,12.017488920751468,12.262952859061258,11.998491597211649,12.24970531463623,90485424,0.0,0.0,0.010770815080958293,0.3909059026224124
2010-07-26 00:00:00-04:00,12.225457564557267,12.266951995031125,12.12022403096434,12.222458839416504,79728192,0.0,0.0,-0.002226732895898761,0.38714163523649636
2010-07-27 00:00:00-04:00,12.26270357752755,12.435678008549967,12.252454757947902,12.313945770263672,97949952,0.0,0.0,0.007457274712822325,0.38693954041272294
2010-07-28 00:00:00-04:00,12.37168735088816,12.379436597731807,12.064981972401444,12.106975555419922,99740160,0.0,0.0,-0.016950643891869836,0.3923678314071164
2010-07-29 00:00:00-04:00,12.14696991179011,12.220209107290234,11.98149419652819,12.122973442077637,106912980,0.0,0.0,0.0013205053782027161,0.36488754271139384
2010-07-30 00:00:00-04:00,11.98949282003775,12.182214255828484,11.976744427801943,12.119473457336426,85678236,0.0,0.0,-0.0002887484732915148,0.35480530216652234
2010-08-02 00:00:00-04:00,12.222959246906436,12.330193203354622,12.171717053295083,12.25845432281494,74273652,0.0,0.0,0.0114023121654996,0.3504543635968251
2010-08-03 00:00:00-04:00,12.260702939427505,12.30969608742017,12.167216636269933,12.243955612182615,72019908,0.0,0.0,-0.001183451943133639,0.34860098578215076
2010-08-04 00:00:00-04:00,12.3026975217272,12.6731429530418,12.274451588653392,12.656146049499512,152347500,0.0,0.0,0.033110555094549424,0.36040423366441937
2010-08-05 00:00:00-04:00,12.645397641561866,12.713137587427036,12.587155881659989,12.700638771057127,96719184,0.0,0.0,0.0035093382331246466,0.3490513153423357
2010-08-06 00:00:00-04:00,12.633149319729837,12.641647295534527,12.3994335520266,12.503667831420898,132647220,0.0,0.0,-0.015630261352542054,0.35526561791927763
2010-08-09 00:00:00-04:00,12.554410222483602,12.635648237843816,12.532163645120002,12.631897926330566,74813112,0.0,0.0,0.010203168577094381,0.3490546496344795
2010-08-10 00:00:00-04:00,12.556909476017283,12.648147691628434,12.462423911512646,12.59090518951416,82877040,0.0,0.0,-0.0032504533869881676,0.3460141304193085
2010-08-11 00:00:00-04:00,12.441427055066614,12.44817609196641,12.285700053889252,12.291699409484863,88831080,0.0,0.0,-0.024050553160069932,0.34535176827098696
2010-08-12 00:00:00-04:00,12.096728087606934,12.366938189812563,12.060983435098608,12.29844856262207,88095816,0.0,0.0,0.0005489314919403856,0.3450312180819899
2010-08-13 00:00:00-04:00,12.223208699776462,12.277950675694182,12.148469189614032,12.15696907043457,77310612,0.0,0.0,-0.011570529909807446,0.346720039370405
2010-08-16 00:00:00-04:00,12.090228514681892,12.244956258340457,12.010740387060215,12.137971878051758,52147800,0.0,0.0,-0.0015638808338670571,0.230001857756229
2010-08-17 00:00:00-04:00,12.21145998386688,12.36568761404815,12.148969716317875,12.261202812194824,75552372,0.0,0.0,0.0101013237985302,0.22783355002793407
2010-08-18 00:00:00-04:00,12.25920354914119,12.26995152097878,12.036986397470484,12.051983833312988,107348544,0.0,0.0,-0.01721075450160061,0.20944578177808298
2010-08-19 00:00:00-04:00,12.023487801572353,12.06098329768157,11.67953840175398,11.69753646850586,156843000,0.0,0.0,-0.029851018470170982,0.23224031556101904
2010-08-20 00:00:00-04:00,11.697536485807012,11.788023114438142,11.523811417923264,11.548808097839355,156547296,0.0,0.0,-0.012796024735278633,0.22791033556489645
2010-08-23 00:00:00-04:00,11.535809811952063,11.704534777148938,11.441573826811531,11.60004997253418,119328552,0.0,0.0,0.004427169429554685,0.22436059169156133
2010-08-24 00:00:00-04:00,11.44082277211426,11.457571051449484,11.271347179287012,11.283096313476562,110397492,0.0,0.0,-0.02770370180172948,0.24060388388390697
2010-08-25 00:00:00-04:00,11.2483510783646,11.443573033486295,11.2483510783646,11.363834381103516,103580316,0.0,0.0,0.007130185610822467,0.2404135115926634
2010-08-26 00:00:00-04:00,11.39983004293215,11.42982491549553,11.259350055586514,11.27284812927246,71008920,0.0,0.0,-0.008038875994884261,0.2362280160628754
2010-08-27 00:00:00-04:00,11.312342269125828,11.498065096252995,11.189609818196862,11.469069480895996,92403504,0.0,0.0,0.017256787617404304,0.24646844307684046
2010-08-30 00:00:00-04:00,11.477067631095284,11.492315595476494,11.308842775609714,11.315591812133787,49206744,0.0,0.0,-0.013472220467999067,0.24910051273606582
2010-08-31 00:00:00-04:00,11.251101772621018,11.370083911731584,11.198359263688038,11.248851776123049,77794128,0.0,0.0,-0.00591552194684644,0.24340831823637163
2010-09-01 00:00:00-04:00,11.37283413952946,11.62179692160021,11.310843020256064,11.506564140319824,129002868,0.0,0.0,0.022651608241337513,0.2604082176893642
2010-09-02 00:00:00-04:00,11.569305636084492,11.60904827065066,11.506063779253449,11.577803611755373,67300632,0.0,0.0,0.006172115983963517,0.22811314982071476
2010-09-03 00:00:00-04:00,11.76127660956979,11.795272323067284,11.684288054296845,11.755777359008787,101514384,0.0,0.0,0.015255026556400519,0.23661163559378665
2010-09-07 00:00:00-04:00,11.610797875439973,11.688036956516948,11.573803438156348,11.608299255371094,68327604,0.0,0.0,-0.012624514531566494,0.23492213388022382
2010-09-08 00:00:00-04:00,11.628045217581272,11.810768358746074,11.611048314209846,11.762775421142578,95975928,0.0,0.0,0.013219624477806887,0.2373649957838124
2010-09-09 00:00:00-04:00,11.944000592390134,12.008240754458877,11.762775854513423,11.902755737304688,97126776,0.0,0.0,0.011830028046818793,0.24315827784516716
2010-09-10 00:00:00-04:00,11.97374474082943,11.9929925935768,11.87526024355178,11.901755332946776,78893028,0.0,0.0,-8.40516619348435e-05,0.23045527374801744
2010-09-13 00:00:00-04:00,12.02073975537001,12.106975968206788,11.986493512865456,12.054984092712402,89570340,0.0,0.0,0.012792295863226727,0.2356935349612978
2010-09-14 00:00:00-04:00,12.048484298376431,12.116974876326951,12.000241783359376,12.008990287780762,88571340,0.0,0.0,-0.003822632139769356,0.23280591129347644
2010-09-15 00:00:00-04:00,11.996992830760048,12.045484923232062,11.960747120655933,12.014239311218262,96015888,0.0,0.0,0.0004369956586727793,0.23280289094950768
2010-09-16 00:00:00-04:00,11.99699248344592,12.05948275308334,11.983493457348269,12.024738311767578,78701220,0.0,0.0,0.0008734981480108212,0.22968801781777048
2010-09-17 00:00:00-04:00,12.091977623656373,12.27819959069441,12.027737465424265,12.251954078674316,225438336,0.0,0.0,0.018719387155928042,0.2313106823965429
2010-09-20 00:00:00-04:00,12.31069630732326,12.758379865950523,12.299697806639363,12.705138206481934,175963860,0.0,0.0,0.0363210539346034,0.23444651673857275
2010-09-21 00:00:00-04:00,12.740133008917876,12.99759565635646,12.720885156683169,12.83461856842041,178473348,0.0,0.0,0.010139600969347153,0.22717330440402944
2010-09-22 00:00:00-04:00,12.819621521018634,12.94260259309244,12.7901258012004,12.898110389709473,101382516,0.0,0.0,0.004934723420568127,0.22716322640382172
2010-09-23 00:00:00-04:00,12.863365181316878,12.990346143077266,12.780626847341228,12.835119247436523,92603304,0.0,0.0,-0.004895714138917727,0.1975333822565203
2010-09-24 00:00:00-04:00,13.041588740466002,13.19381595191368,12.954600945997877,13.180317878723145,134141724,0.0,0.0,0.02653954196640771,0.20982335740472413
2010-09-27 00:00:00-04:00,13.219311647757754,13.41928317094546,13.219311647757754,13.258307456970217,124171704,0.0,0.0,0.005899686800463235,0.20261602996789446
2010-09-28 00:00:00-04:00,13.33504599176303,13.337795140692275,12.959350880796944,13.177318572998049,146041812,0.0,0.0,-0.006127272133733443,0.20493466287445858
2010-09-29 00:00:00-04:00,13.19431608800938,13.32154757353777,13.115828173884331,13.190316200256348,86801112,0.0,0.0,0.0009858774533876705,0.192845119840423
2010-09-30 00:00:00-04:00,13.227060912681866,13.294800854264269,12.971098581950653,13.142824172973633,129634236,0.0,0.0,-0.0036070197554255758,0.1910088571918848
2010-10-01 00:00:00-04:00,13.248057593827102,13.26355608691431,13.073083702970887,13.138574600219728,88911000,0.0,0.0,-0.00032339015343997194,0.18437503351211024
2010-10-04 00:00:00-04:00,13.121826924534965,13.2043147286,12.96934917987503,13.05683708190918,77542380,0.0,0.0,-0.006240618362994198,0.18944142833263655
2010-10-05 00:00:00-04:00,13.207564646441034,13.498021845721109,13.16182075249441,13.453778266906738,140143716,0.0,0.0,0.02994806774107174,0.2049569778197742
2010-10-06 00:00:00-04:00,13.479524898305572,13.49677233089669,13.246558817626156,13.356792449951172,110381508,0.0,0.0,-0.007234925435401406,0.19942100737339102
2010-10-07 00:00:00-04:00,13.403285492678348,13.428031642353606,13.226561709711866,13.248308181762695,95736168,0.0,0.0,-0.008155193317106924,0.20427782196491115
2010-10-08 00:00:00-04:00,13.317299545902276,13.438030622854544,13.188567740572273,13.406785011291504,114253632,0.0,0.0,0.011891063049550172,0.20430114570638006
2010-10-11 00:00:00-04:00,13.46002753118567,13.613005381337452,13.427282557251765,13.46902561187744,104946948,0.0,0.0,0.004631727223315109,0.20327929144274917
